26333,0.833993301,3735.27,5442.75,13017.31,4711.74,7191.52,188.84,2826.06,1420.92,19553.23,1991.58,4597.47,1057.7,15933833.13,,4055799.82,9914557.25,21562982.69,7435288.26,20328808.48,4215811.16,5701173.94,2478579.08,8908446.77,3470008.42,4459402.53,1486942.3,69378166.87,15999567.52
17748,0.834677467,2632.23,526.45,8770.39,3755.28,10646.81,2672.82,4097.26,1148.95,6985.53,2330.92,2697.92,1347.11,20337806.3,,4112795.16,9919473.55,21567229.61,7436244.72,20573353.19,4461327.18,5699902.74,2726851.05,9169014.47,3469669.08,4957302.08,1486652.89,67950193.7,20385417.97
34733,0.838083192,5524.3,2331.87,189.44,294.65,2264.34,1089.62,1801.93,1216.42,870.86,0,808.24,0,12013776.76,,4109903.09,9421668.13,21327810.56,7191705.35,20085735.66,4462910.38,5454198.07,2726783.58,8927129.14,3224000,4711191.76,1488000,71066223.24,12030168.43
57176,0.839007762,9324.08,4093.27,6940.2,1204.06,5594.64,293.03,2834,1664.83,1741.01,1671.34,2830.19,143.94,19994817.81,,4106229.13,9915906.73,21569059.8,7438795.94,20330405.36,4463706.97,5701166,2726335.17,9174258.99,3470328.66,4957169.81,1487856.06,69037182.19,20033152.4
58558,0.840413579,2645.38,92.85,507.12,196.99,508.65,0,66.55,0,306.01,0,0,0,20001401.2,,4112907.83,9919907.15,21575492.88,7439803.01,20583491.35,4464000,5703933.45,2728000,9175693.99,3472000,4960000,1488000,69030598.8,20005724.75
57968,0.843056111,4853.66,4928.28,5001.45,1404.42,2797.01,0,484.17,2273.51,642.25,0,2212.07,0,17975403.18,,4110699.55,9667071.72,21570998.55,7438595.58,20333202.99,4464000,5703515.83,2725726.49,9175357.75,3472000,4709787.93,1488000,70312596.82,18000000
58604,0.843910697,6577.03,3826.52,11369.15,3650.91,9550.25,1347.39,1076.12,92.78,3212.86,1002.56,152.05,0,18782711.91,,4108976.18,9916173.48,21564630.85,7436349.09,20326449.75,4462652.61,5702923.88,2727907.22,9172787.14,3470997.44,4959847.95,1488000,70001288.09,18824569.53
58699,0.844478148,3934.37,3570.13,6187.48,3428.42,10209.15,1964.59,2562.8,1338.49,5039.85,58.12,5884.13,1285.02,17675931.83,,4111618.84,9916429.87,21569812.52,7436571.58,20573790.85,4462035.41,5453437.2,2726661.51,9170960.15,3471941.88,4954115.87,1486714.98,70116068.17,17721394.38
17534,0.848827776,1486.65,174.47,972.57,1056.76,1919.9,0,450.43,0,181.97,190.15,334.43,0,119027.01,,3986645.6,9423825.53,20583027.43,6942943.24,19342080.1,3968000,4711549.57,2232000,8679818.03,3471809.85,4215665.57,1488000,77256972.99,125794.34
3258,0.854233496,4047.57,281.95,2285.83,421.52,3098.48,371.73,1279.74,564.57,3207.59,32.66,1254.13,19.06,15022067.69,,4084311.51,9919718.05,21573714.17,7439578.48,20332901.52,4463628.27,5702720.26,2727435.43,9172792.41,3471967.34,4958745.87,1487980.94,72025932.31,15038932.52
26483,0.856963107,13431.8,14365.42,32786.48,8865.16,27799.1,2150.47,8114.55,5568.82,8845.5,5602.85,5854.15,297.58,14893659.47,,4102121.41,9657634.58,21295213.52,7431134.84,20308200.9,4461849.53,5447885.45,2722431.18,9167154.5,3466397.15,4706145.85,1487702.42,73642340.53,15027341.35
